Station,sampleDateTime,pressure_mb,Temperature_C,Comment
CB,2015-08-20 16:16:49,1109.567,24.367,Stuck sensor with random variation <= 0.1.
CB,2015-08-20 16:28:49,1109.217,24.173,
CB,2015-08-20 16:40:49,1108.692,24.167,
CB,2015-08-20 16:52:49,1108.867,24.167,
CB,2015-08-20 17:04:49,1108.517,24.167,
CB,2015-08-20 17:16:49,1108.167,24.167,
CB,2015-08-20 17:28:49,1108.342,24.167,
CB,2015-08-20 17:40:49,1108.342,24.167,
CB,2015-08-20 17:52:49,1108.342,24.167,
CB,2015-08-20 18:04:49,1108.167,24.167,
CB,2015-08-20 18:16:49,1108.517,24.16,
CB,2015-08-20 18:28:49,1108.692,24.16,
CB,2015-08-20 18:40:49,1108.867,24.16,
CB,2015-08-20 18:52:49,1109.042,24.16,
CB,2015-08-20 19:04:49,1108.867,24.16,
CB,2015-08-20 19:16:49,1108.867,24.16,
CB,2015-08-20 19:28:49,1108.867,24.16,
CB,2015-08-20 19:40:49,1109.567,24.16,
CB,2015-08-20 19:52:49,1109.217,24.16,
CB,2015-08-20 20:04:49,1109.217,24.16,
CB,2015-08-20 20:16:49,1109.217,24.16,Begin data gap of length 1
CB,2015-08-20 20:40:49,1109.392,24.16,End data gap
CB,2015-08-20 20:52:49,1109.742,24.16,
CB,2015-08-20 21:04:49,1109.742,24.16,
CB,2015-08-20 21:16:49,1109.917,24.16,
CB,2015-08-20 21:28:49,1110.267,24.16,
CB,2015-08-20 21:40:49,1110.092,24.16,
CB,2015-08-20 21:52:49,1110.442,24.16,
CB,2015-08-20 22:04:49,1110.967,24.167,
CB,2015-08-20 22:16:49,1112.367,24.173,Begin data gap of length 5
CB,2015-08-20 23:28:49,1123.042,24.243,End data gap
CB,2015-08-20 23:40:49,1125.258,24.347,
CB,2015-08-20 23:52:49,1126.892,24.413,
CB,2015-08-21 00:04:49,1128.817,24.437,
CB,2015-08-21 00:16:49,1130.333,24.45,
CB,2015-08-21 00:28:49,1131.558,24.45,
CB,2015-08-21 00:40:49,1132.433,24.443,
CB,2015-08-21 00:52:49,1132.958,24.43,
CB,2015-08-21 01:04:49,1133.133,24.42,
CB,2015-08-21 01:16:49,1133.192,24.4,
CB,2015-08-21 01:28:49,1133.133,24.387,
CB,2015-08-21 01:40:49,1132.433,24.367,
CB,2015-08-21 01:52:49,1130.333,24.353,
CB,2015-08-21 02:04:49,1127.183,24.347,
CB,2015-08-21 02:16:49,1123.567,24.327,
CB,2015-08-21 02:28:49,1119.367,24.317,
CB,2015-08-21 02:40:49,1116.217,24.31,Drift of 0.1 mb per day in pressure
CB,2015-08-21 02:52:49,1114.642,24.303,Drift of 0.1 mb per day in pressure
CB,2015-08-21 03:04:49,1113.417,24.303,Drift of 0.1 mb per day in pressure
CB,2015-08-21 03:16:49,1112.367,24.31,Drift of 0.1 mb per day in pressure
CB,2015-08-21 03:28:49,1112.017,24.31,Drift of 0.1 mb per day in pressure
CB,2015-08-21 03:40:49,1111.317,24.31,Drift of 0.1 mb per day in pressure
CB,2015-08-21 03:52:49,1111.142,24.303,Drift of 0.1 mb per day in pressure
CB,2015-08-21 04:04:49,1110.792,24.303,Drift of 0.1 mb per day in pressure
CB,2015-08-21 04:16:49,1110.792,24.297,Drift of 0.1 mb per day in pressure
CB,2015-08-21 04:28:49,1110.617,24.29,Drift of 0.1 mb per day in pressure
CB,2015-08-21 04:40:49,1110.792,24.283,Drift of 0.1 mb per day in pressure
CB,2015-08-21 04:52:49,1110.267,24.277,Drift of 0.1 mb per day in pressure
CB,2015-08-21 05:04:49,1110.617,24.27,Drift of 0.1 mb per day in pressure
CB,2015-08-21 05:16:49,1110.442,24.27,Drift of 0.1 mb per day in pressure
CB,2015-08-21 05:28:49,1110.442,24.263,Drift of 0.1 mb per day in pressure
CB,2015-08-21 05:40:49,1110.617,24.263,Drift of 0.1 mb per day in pressure
CB,2015-08-21 05:52:49,1110.792,24.263,Drift of 0.1 mb per day in pressure
CB,2015-08-21 06:04:49,1110.617,24.257,Drift of 0.1 mb per day in pressure
CB,2015-08-21 06:16:49,1110.792,24.257,Drift of 0.1 mb per day in pressure
CB,2015-08-21 06:28:49,1111.142,24.257,Drift of 0.1 mb per day in pressure
CB,2015-08-21 06:40:49,1110.967,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 06:52:49,1111.142,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 07:04:49,1111.317,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 07:16:49,1111.667,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 07:28:49,1111.492,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 07:40:49,1111.492,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 07:52:49,1111.317,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 08:04:49,1111.317,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 08:16:49,1111.142,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 08:28:49,1111.667,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 08:40:49,1111.492,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 08:52:49,1111.667,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 09:04:49,1111.842,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 09:16:49,1111.842,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 09:28:49,1111.842,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 09:40:49,1112.367,24.243,Drift of 0.1 mb per day in pressure
CB,2015-08-21 09:52:49,1112.367,24.25,Drift of 0.1 mb per day in pressure
CB,2015-08-21 10:04:49,1112.717,24.257,Drift of 0.1 mb per day in pressure
CB,2015-08-21 10:16:49,1113.067,24.27,Drift of 0.1 mb per day in pressure
CB,2015-08-21 10:28:49,1113.592,24.29,Drift of 0.1 mb per day in pressure
CB,2015-08-21 10:40:49,1114.817,24.317,Drift of 0.1 mb per day in pressure
CB,2015-08-21 10:52:49,1116.742,24.347,Drift of 0.1 mb per day in pressure
CB,2015-08-21 11:04:49,1119.017,24.373,Drift of 0.1 mb per day in pressure
CB,2015-08-21 11:16:49,1120.767,24.407,Drift of 0.1 mb per day in pressure
CB,2015-08-21 11:28:49,1123.042,24.437,Drift of 0.1 mb per day in pressure
CB,2015-08-21 11:40:49,1125.492,24.47,Drift of 0.1 mb per day in pressure
CB,2015-08-21 11:52:49,1128.292,24.503,Drift of 0.1 mb per day in pressure
CB,2015-08-21 12:04:49,1130.683,24.52,Drift of 0.1 mb per day in pressure
CB,2015-08-21 12:16:49,1133.308,24.54,Drift of 0.1 mb per day in pressure
CB,2015-08-21 12:28:49,1135.408,24.56,Drift of 0.1 mb per day in pressure
CB,2015-08-21 12:40:49,1137.858,24.573,Drift of 0.1 mb per day in pressure
CB,2015-08-21 12:52:49,1139.783,24.587,
CB,2015-08-21 13:04:49,1141.008,24.58,
CB,2015-08-21 13:16:49,1142.233,24.56,
CB,2015-08-21 13:28:49,1143.108,24.54,
CB,2015-08-21 13:40:49,1143.633,24.52,
CB,2015-08-21 13:52:49,1143.983,24.51,
CB,2015-08-21 14:04:49,1144.158,24.497,
CB,2015-08-21 14:16:49,1143.983,24.483,
CB,2015-08-21 14:28:49,1143.983,24.47,
CB,2015-08-21 14:40:49,1143.283,24.457,
CB,2015-08-21 14:52:49,1141.533,24.443,
CB,2015-08-21 15:04:49,1139.083,24.43,
CB,2015-08-21 15:16:49,1135.758,24.423,
CB,2015-08-21 15:28:49,1131.733,24.413,
CB,2015-08-21 15:40:49,1127.592,24.407,
CB,2015-08-21 15:52:49,1123.042,24.4,
CB,2015-08-21 16:04:49,1119.892,24.387,
CB,2015-08-21 16:16:49,1117.442,24.38,
CB,2015-08-21 16:28:49,1116.042,24.373,
CB,2015-08-21 16:40:49,1115.517,24.373,
CB,2015-08-21 16:52:49,1114.642,24.367,
CB,2015-08-21 17:04:49,1113.767,24.36,
CB,2015-08-21 17:16:49,1113.242,24.36,
CB,2015-08-21 17:28:49,1113.067,24.353,
CB,2015-08-21 17:40:49,1112.542,24.353,
CB,2015-08-21 17:52:49,1112.717,24.347,
CB,2015-08-21 18:04:49,1112.367,24.347,
CB,2015-08-21 18:16:49,1112.192,24.34,
CB,2015-08-21 18:28:49,1112.017,24.34,
CB,2015-08-21 18:40:49,1111.842,24.34,
CB,2015-08-21 18:52:49,1111.667,24.34,
CB,2015-08-21 19:04:49,1112.017,24.333,
CB,2015-08-21 19:16:49,1112.017,24.333,
CB,2015-08-21 19:28:49,1112.017,24.333,
CB,2015-08-21 19:40:49,1112.542,24.333,
CB,2015-08-21 19:52:49,1111.842,24.327,
CB,2015-08-21 20:04:49,1112.192,24.327,
CB,2015-08-21 20:16:49,1112.367,24.327,
CB,2015-08-21 20:28:49,1112.542,24.327,
CB,2015-08-21 20:40:49,1112.542,24.327,
CB,2015-08-21 20:52:49,1112.542,24.327,
CB,2015-08-21 21:04:49,1112.892,24.327,
CB,2015-08-21 21:16:49,1112.542,24.327,
CB,2015-08-21 21:28:49,1112.542,24.327,
CB,2015-08-21 21:40:49,1112.717,24.327,
CB,2015-08-21 21:52:49,1112.717,24.327,
CB,2015-08-21 22:04:49,1113.242,24.333,
CB,2015-08-21 22:16:49,1113.417,24.34,
CB,2015-08-21 22:28:49,1113.767,24.367,
CB,2015-08-21 22:40:49,1114.467,24.393,
CB,2015-08-21 22:52:49,1115.342,24.413,
CB,2015-08-21 23:04:49,1116.742,24.437,
CB,2015-08-21 23:16:49,1117.967,24.463,
CB,2015-08-21 23:28:49,1119.892,24.49,
CB,2015-08-21 23:40:49,1121.642,24.51,
CB,2015-08-21 23:52:49,1123.217,24.533,
CB,2015-08-22 00:04:49,1125.142,24.56,
CB,2015-08-22 00:16:49,1126.833,24.587,
CB,2015-08-22 00:28:49,1128.758,24.607,
CB,2015-08-22 00:40:49,1130.508,24.617,
CB,2015-08-22 00:52:49,1131.908,24.623,
CB,2015-08-22 01:04:49,1132.608,24.623,
CB,2015-08-22 01:16:49,1133.658,24.617,
CB,2015-08-22 01:28:49,1133.833,24.6,
CB,2015-08-22 01:40:49,1134.533,24.573,
CB,2015-08-22 01:52:49,1134.883,24.553,
CB,2015-08-22 02:04:49,1134.708,24.533,
CB,2015-08-22 02:16:49,1133.833,24.517,
CB,2015-08-22 02:28:49,1132.433,24.503,
CB,2015-08-22 02:40:49,1130.508,24.49,
CB,2015-08-22 02:52:49,1128.117,24.477,
CB,2015-08-22 03:04:49,1124.967,24.47,
CB,2015-08-22 03:16:49,1121.817,24.457,
CB,2015-08-22 03:28:49,1119.892,24.45,
CB,2015-08-22 03:40:49,1118.142,24.437,
CB,2015-08-22 03:52:49,1116.917,24.43,
CB,2015-08-22 04:04:49,1116.042,24.43,
CB,2015-08-22 04:16:49,1115.342,24.423,
CB,2015-08-22 04:28:49,1115.167,24.42,
CB,2015-08-22 04:40:49,1114.642,24.42,
CB,2015-08-22 04:52:49,1114.467,24.413,
CB,2015-08-22 05:04:49,1114.467,24.407,
CB,2015-08-22 05:16:49,1114.292,24.407,
CB,2015-08-22 05:28:49,1114.292,24.407,
CB,2015-08-22 05:40:49,1113.942,24.4,
CB,2015-08-22 05:52:49,1114.117,24.4,
CB,2015-08-22 06:04:49,1113.942,24.393,
CB,2015-08-22 06:16:49,1114.292,24.393,
CB,2015-08-22 06:28:49,1114.117,24.393,
CB,2015-08-22 06:40:49,1113.942,24.393,
CB,2015-08-22 06:52:49,1114.117,24.387,
CB,2015-08-22 07:04:49,1114.292,24.387,
CB,2015-08-22 07:16:49,1114.117,24.387,
CB,2015-08-22 07:28:49,1114.117,24.387,
CB,2015-08-22 07:40:49,1114.292,24.387,
CB,2015-08-22 07:52:49,1113.942,24.38,
CB,2015-08-22 08:04:49,1113.942,24.38,
CB,2015-08-22 08:16:49,1113.417,24.38,
CB,2015-08-22 08:28:49,1113.767,24.38,
CB,2015-08-22 08:40:49,1113.592,24.38,
CB,2015-08-22 08:52:49,1113.417,24.38,
CB,2015-08-22 09:04:49,1113.592,24.38,
CB,2015-08-22 09:16:49,1113.592,24.38,
CB,2015-08-22 09:28:49,1113.767,24.38,
CB,2015-08-22 09:40:49,1113.417,24.38,
CB,2015-08-22 09:52:49,1113.767,24.38,
CB,2015-08-22 10:04:49,1113.942,24.38,
CB,2015-08-22 10:16:49,1114.292,24.387,
CB,2015-08-22 10:28:49,1114.642,24.407,
CB,2015-08-22 10:40:49,1114.992,24.437,
CB,2015-08-22 10:52:49,1116.217,24.47,
CB,2015-08-22 11:04:49,1117.792,24.503,
CB,2015-08-22 11:16:49,1119.542,24.533,
CB,2015-08-22 11:28:49,1121.642,24.567,
CB,2015-08-22 11:40:49,1123.683,24.587,
CB,2015-08-22 11:52:49,1126.133,24.607,
CB,2015-08-22 12:04:49,1128.583,24.617,
CB,2015-08-22 12:16:49,1130.683,24.623,
CB,2015-08-22 12:28:49,1133.483,24.637,
CB,2015-08-22 12:40:49,1135.817,24.643,
CB,2015-08-22 12:52:49,1138.092,24.65,
CB,2015-08-22 13:04:49,1140.483,24.657,
CB,2015-08-22 13:16:49,1142.758,24.663,
CB,2015-08-22 13:28:49,1145.208,24.67,
CB,2015-08-22 13:40:49,1147.308,24.677,
CB,2015-08-22 13:52:49,1149.583,24.677,
CB,2015-08-22 14:04:49,1151.158,24.663,
CB,2015-08-22 14:16:49,1153.258,24.657,
CB,2015-08-22 14:28:49,1155.008,24.643,
CB,2015-08-22 14:40:49,1156.583,24.623,
CB,2015-08-22 14:52:49,1157.983,24.6,
CB,2015-08-22 15:04:49,1158.158,24.58,
CB,2015-08-22 15:16:49,1158.625,24.56,
CB,2015-08-22 15:28:49,1158.333,24.547,
CB,2015-08-22 15:40:49,1157.983,24.547,
CB,2015-08-22 15:52:49,1156.583,24.54,
CB,2015-08-22 16:04:49,1154.483,24.54,
CB,2015-08-22 16:16:49,1152.033,24.533,
CB,2015-08-22 16:28:49,1148.708,24.527,
CB,2015-08-22 16:40:49,1144.683,24.52,
CB,2015-08-22 16:52:49,1140.658,24.517,
CB,2015-08-22 17:04:49,1135.758,24.51,
CB,2015-08-22 17:16:49,1130.158,24.503,
CB,2015-08-22 17:28:49,1125.317,24.497,
CB,2015-08-22 17:40:49,1121.817,24.49,
CB,2015-08-22 17:52:49,1119.367,24.477,
CB,2015-08-22 18:04:49,1117.967,24.47,
CB,2015-08-22 18:16:49,1116.742,24.463,
CB,2015-08-22 18:28:49,1115.692,24.463,
CB,2015-08-22 18:40:49,1114.817,24.457,
CB,2015-08-22 18:52:49,1114.467,24.45,
CB,2015-08-22 19:04:49,1113.767,24.45,
CB,2015-08-22 19:16:49,1113.242,24.443,
CB,2015-08-22 19:28:49,1113.417,24.443,
CB,2015-08-22 19:40:49,1113.067,24.437,
CB,2015-08-22 19:52:49,1113.067,24.437,
CB,2015-08-22 20:04:49,1113.067,24.437,
CB,2015-08-22 20:16:49,1113.067,24.437,
CB,2015-08-22 20:28:49,1113.067,24.43,
CB,2015-08-22 20:40:49,1113.242,24.43,
CB,2015-08-22 20:52:49,1113.417,24.43,
CB,2015-08-22 21:04:49,1113.242,24.43,
CB,2015-08-22 21:16:49,1113.067,24.43,
CB,2015-08-22 21:28:49,1113.242,24.43,
CB,2015-08-22 21:40:49,1113.067,24.43,
CB,2015-08-22 21:52:49,1113.067,24.43,
CB,2015-08-22 22:04:49,1113.067,24.437,
CB,2015-08-22 22:16:49,1113.067,24.443,
CB,2015-08-22 22:28:49,1113.067,24.45,
CB,2015-08-22 22:40:49,1113.242,24.463,
CB,2015-08-22 22:52:49,1113.417,24.483,
CB,2015-08-22 23:04:49,1114.292,24.497,
CB,2015-08-22 23:16:49,1114.817,24.51,
CB,2015-08-22 23:28:49,1115.867,24.527,
CB,2015-08-22 23:40:49,1117.092,24.553,
CB,2015-08-22 23:52:49,1119.017,24.573,
CB,2015-08-23 00:04:49,1120.942,24.593,
CB,2015-08-23 00:16:49,1123.333,24.607,
CB,2015-08-23 00:28:49,1125.317,24.613,
CB,2015-08-23 00:40:49,1127.242,24.613,
CB,2015-08-23 00:52:49,1129.283,24.607,
CB,2015-08-23 01:04:49,1130.858,24.6,
CB,2015-08-23 01:16:49,1132.608,24.593,
CB,2015-08-23 01:28:49,1133.833,24.587,
CB,2015-08-23 01:40:49,1135.408,24.587,
CB,2015-08-23 01:52:49,1136.283,24.573,
CB,2015-08-23 02:04:49,1136.633,24.567,
CB,2015-08-23 02:16:49,1136.808,24.553,
CB,2015-08-23 02:28:49,1136.808,24.54,
CB,2015-08-23 02:40:49,1136.283,24.527,
CB,2015-08-23 02:52:49,1135.583,24.517,
CB,2015-08-23 03:04:49,1134.533,24.503,
CB,2015-08-23 03:16:49,1132.608,24.497,
CB,2015-08-23 03:28:49,1130.392,24.483,
CB,2015-08-23 03:40:49,1127.767,24.477,
CB,2015-08-23 03:52:49,1124.442,24.47,
CB,2015-08-23 04:04:49,1121.467,24.463,
CB,2015-08-23 04:16:49,1119.367,24.457,
CB,2015-08-23 04:28:49,1118.142,24.457,
CB,2015-08-23 04:40:49,1117.092,24.457,
CB,2015-08-23 04:52:49,1115.867,24.457,
CB,2015-08-23 05:04:49,1114.642,24.463,
CB,2015-08-23 05:16:49,1114.117,24.463,
CB,2015-08-23 05:28:49,1113.942,24.463,
CB,2015-08-23 05:40:49,1113.417,24.463,
CB,2015-08-23 05:52:49,1113.067,24.463,
CB,2015-08-23 06:04:49,1113.417,24.457,
CB,2015-08-23 06:16:49,1112.892,24.45,
CB,2015-08-23 06:28:49,1112.717,24.443,
CB,2015-08-23 06:40:49,1112.892,24.443,
CB,2015-08-23 06:52:49,1112.717,24.437,
CB,2015-08-23 07:04:49,1112.367,24.437,
CB,2015-08-23 07:16:49,1112.542,24.43,
CB,2015-08-23 07:28:49,1112.367,24.43,
CB,2015-08-23 07:40:49,1112.367,24.423,
CB,2015-08-23 07:52:49,1112.717,24.423,
CB,2015-08-23 08:04:49,1112.367,24.423,
CB,2015-08-23 08:16:49,1112.367,24.42,
CB,2015-08-23 08:28:49,1112.017,24.42,
CB,2015-08-23 08:40:49,1112.192,24.413,
CB,2015-08-23 08:52:49,1112.017,24.413,
CB,2015-08-23 09:04:49,1112.542,24.413,
CB,2015-08-23 09:16:49,1111.842,24.407,
CB,2015-08-23 09:28:49,1112.017,24.407,
CB,2015-08-23 09:40:49,1112.017,24.4,
CB,2015-08-23 09:52:49,1111.842,24.4,
CB,2015-08-23 10:04:49,1111.492,24.4,
CB,2015-08-23 10:16:49,1112.017,24.393,
CB,2015-08-23 10:28:49,1111.667,24.393,
CB,2015-08-23 10:40:49,1111.842,24.393,
CB,2015-08-23 10:52:49,1111.842,24.393,
CB,2015-08-23 11:04:49,1112.017,24.393,
CB,2015-08-23 11:16:49,1111.667,24.4,
CB,2015-08-23 11:28:49,1112.367,24.413,
CB,2015-08-23 11:40:49,1112.892,24.423,
CB,2015-08-23 11:52:49,1113.417,24.437,
CB,2015-08-23 12:04:49,1115.167,24.45,
CB,2015-08-23 12:16:49,1117.442,24.457,
CB,2015-08-23 12:28:49,1119.542,24.47,
CB,2015-08-23 12:40:49,1122.167,24.483,
CB,2015-08-23 12:52:49,1124.792,24.497,
CB,2015-08-23 13:04:49,1127.417,24.51,
CB,2015-08-23 13:16:49,1130.333,24.52,
CB,2015-08-23 13:28:49,1132.783,24.527,
CB,2015-08-23 13:40:49,1134.883,24.533,
CB,2015-08-23 13:52:49,1137.158,24.54,
CB,2015-08-23 14:04:49,1139.258,24.54,
CB,2015-08-23 14:16:49,1141.883,24.54,
CB,2015-08-23 14:28:49,1143.283,24.533,
CB,2015-08-23 14:40:49,1145.558,24.533,
CB,2015-08-23 14:52:49,1147.133,24.527,
CB,2015-08-23 15:04:49,1148.883,24.527,
CB,2015-08-23 15:16:49,1150.633,24.52,
CB,2015-08-23 15:28:49,1152.033,24.517,
CB,2015-08-23 15:40:49,1152.908,24.51,
CB,2015-08-23 15:52:49,1152.908,24.503,
CB,2015-08-23 16:04:49,1152.733,24.49,
CB,2015-08-23 16:16:49,1152.558,24.483,
CB,2015-08-23 16:28:49,1151.158,24.47,
CB,2015-08-23 16:40:49,1149.233,24.463,
CB,2015-08-23 16:52:49,1146.783,24.457,
CB,2015-08-23 17:04:49,1143.633,24.45,
CB,2015-08-23 17:16:49,1140.133,24.45,
CB,2015-08-23 17:28:49,1136.283,24.443,
CB,2015-08-23 17:40:49,1131.908,24.437,
CB,2015-08-23 17:52:49,1127.417,24.43,
CB,2015-08-23 18:04:49,1123.042,24.423,
CB,2015-08-23 18:16:49,1119.542,24.42,
CB,2015-08-23 18:28:49,1117.092,24.413,
CB,2015-08-23 18:40:49,1115.692,24.407,
CB,2015-08-23 18:52:49,1114.292,24.407,
CB,2015-08-23 19:04:49,1112.892,24.4,
CB,2015-08-23 19:16:49,1112.542,24.4,
CB,2015-08-23 19:28:49,1111.842,24.393,
CB,2015-08-23 19:40:49,1111.667,24.393,
CB,2015-08-23 19:52:49,1111.317,24.387,
CB,2015-08-23 20:04:49,1111.142,24.387,
CB,2015-08-23 20:16:49,1110.792,24.38,
CB,2015-08-23 20:28:49,1110.617,24.38,
CB,2015-08-23 20:40:49,1111.142,24.373,
CB,2015-08-23 20:52:49,1111.142,24.367,
CB,2015-08-23 21:04:49,1110.967,24.367,
CB,2015-08-23 21:16:49,1110.792,24.367,
CB,2015-08-23 21:28:49,1110.617,24.36,
CB,2015-08-23 21:40:49,1110.442,24.36,
CB,2015-08-23 21:52:49,1110.267,24.36,
CB,2015-08-23 22:04:49,1110.267,24.36,
CB,2015-08-23 22:16:49,1110.267,24.353,
CB,2015-08-23 22:28:49,1109.917,24.353,
CB,2015-08-23 22:40:49,1110.092,24.353,
CB,2015-08-23 22:52:49,1110.092,24.347,
CB,2015-08-23 23:04:49,1110.267,24.347,
CB,2015-08-23 23:16:49,1109.567,24.347,
CB,2015-08-23 23:28:49,1110.092,24.347,
CB,2015-08-23 23:40:49,1110.092,24.347,
CB,2015-08-23 23:52:49,1110.442,24.347,
CB,2015-08-24 00:04:49,1111.142,24.347,
CB,2015-08-24 00:16:49,1111.142,24.353,
CB,2015-08-24 00:28:49,1111.667,24.36,
CB,2015-08-24 00:40:49,1113.067,24.373,
CB,2015-08-24 00:52:49,1114.817,24.393,
CB,2015-08-24 01:04:49,1116.742,24.407,
CB,2015-08-24 01:16:49,1118.492,24.413,
CB,2015-08-24 01:28:49,1120.592,24.413,
CB,2015-08-24 01:40:49,1122.517,24.413,
CB,2015-08-24 01:52:49,1124.617,24.407,
CB,2015-08-24 02:04:49,1126.367,24.407,
CB,2015-08-24 02:16:49,1127.592,24.4,
CB,2015-08-24 02:28:49,1129.167,24.4,
CB,2015-08-24 02:40:49,1130.333,24.393,
CB,2015-08-24 02:52:49,1131.558,24.387,
CB,2015-08-24 03:04:49,1132.083,24.38,
CB,2015-08-24 03:16:49,1132.608,24.38,
CB,2015-08-24 03:28:49,1133.133,24.373,
CB,2015-08-24 03:40:49,1133.133,24.367,
CB,2015-08-24 03:52:49,1132.608,24.36,
CB,2015-08-24 04:04:49,1132.083,24.36,
CB,2015-08-24 04:16:49,1130.858,24.353,
CB,2015-08-24 04:28:49,1128.758,24.347,
CB,2015-08-24 04:40:49,1126.367,24.34,
CB,2015-08-24 04:52:49,1123.567,24.34,
CB,2015-08-24 05:04:49,1121.292,24.333,
CB,2015-08-24 05:16:49,1119.017,24.327,
CB,2015-08-24 05:28:49,1117.267,24.327,
CB,2015-08-24 05:40:49,1115.867,24.327,
CB,2015-08-24 05:52:49,1114.992,24.323,
CB,2015-08-24 06:04:49,1113.942,24.323,
CB,2015-08-24 06:16:49,1113.242,24.317,
CB,2015-08-24 06:28:49,1112.717,24.317,
CB,2015-08-24 06:40:49,1112.192,24.31,
CB,2015-08-24 06:52:49,1112.017,24.31,
CB,2015-08-24 07:04:49,1111.667,24.31,
CB,2015-08-24 07:16:49,1111.492,24.31,
CB,2015-08-24 07:28:49,1111.492,24.303,
CB,2015-08-24 07:40:49,1111.667,24.303,
CB,2015-08-24 07:52:49,1111.142,24.303,
CB,2015-08-24 08:04:49,1110.967,24.297,
CB,2015-08-24 08:16:49,1110.792,24.297,
CB,2015-08-24 08:28:49,1110.967,24.297,
CB,2015-08-24 08:40:49,1110.617,24.297,
CB,2015-08-24 08:52:49,1110.617,24.29,
CB,2015-08-24 09:04:49,1110.617,24.29,
CB,2015-08-24 09:16:49,1110.617,24.29,
CB,2015-08-24 09:28:49,1110.617,24.29,
CB,2015-08-24 09:40:49,1110.442,24.29,
CB,2015-08-24 09:52:49,1110.092,24.283,
CB,2015-08-24 10:04:49,1110.617,24.283,
CB,2015-08-24 10:16:49,1110.267,24.283,
CB,2015-08-24 10:28:49,1109.917,24.277,
CB,2015-08-24 10:40:49,1109.567,24.277,
CB,2015-08-24 10:52:49,1109.742,24.277,
CB,2015-08-24 11:04:49,1109.392,24.277,
CB,2015-08-24 11:16:49,1109.217,24.277,
CB,2015-08-24 11:28:49,1109.042,24.277,
CB,2015-08-24 11:40:49,1108.867,24.27,
CB,2015-08-24 11:52:49,1108.692,24.27,
CB,2015-08-24 12:04:49,1108.692,24.27,
CB,2015-08-24 12:16:49,1108.867,24.27,
CB,2015-08-24 12:28:49,1109.042,24.27,
CB,2015-08-24 12:40:49,1109.567,24.27,
CB,2015-08-24 12:52:49,1109.917,24.27,
CB,2015-08-24 13:04:49,1111.667,24.27,
CB,2015-08-24 13:16:49,1113.592,24.277,
CB,2015-08-24 13:28:49,1115.692,24.283,
CB,2015-08-24 13:40:49,1118.492,24.283,
CB,2015-08-24 13:52:49,1120.942,24.29,
CB,2015-08-24 14:04:49,1123.567,24.297,
CB,2015-08-24 14:16:49,1126.308,24.303,
CB,2015-08-24 14:28:49,1128.642,24.31,
CB,2015-08-24 14:40:49,1131.208,24.31,
CB,2015-08-24 14:52:49,1133.308,24.31,
CB,2015-08-24 15:04:49,1135.583,24.31,
CB,2015-08-24 15:16:49,1137.508,24.31,
CB,2015-08-24 15:28:49,1139.433,24.317,
CB,2015-08-24 15:40:49,1141.708,24.317,
CB,2015-08-24 15:52:49,1142.933,24.317,
CB,2015-08-24 16:04:49,1144.858,24.317,
CB,2015-08-24 16:16:49,1146.433,24.31,
CB,2015-08-24 16:28:49,1148.008,24.31,
CB,2015-08-24 16:40:49,1148.825,24.303,
CB,2015-08-24 16:52:49,1148.65,24.303,
CB,2015-08-24 17:04:49,1148.825,24.303,
CB,2015-08-24 17:16:49,1148.008,24.297,
CB,2015-08-24 17:28:49,1147.308,24.297,
CB,2015-08-24 17:40:49,1145.908,24.29,
CB,2015-08-24 17:52:49,1143.283,24.29,
CB,2015-08-24 18:04:49,1140.658,24.29,
CB,2015-08-24 18:16:49,1137.858,24.29,
CB,2015-08-24 18:28:49,1134.183,24.283,
CB,2015-08-24 18:40:49,1130.683,24.283,
CB,2015-08-24 18:52:49,1126.367,24.277,
CB,2015-08-24 19:04:49,1121.992,24.277,
CB,2015-08-24 19:16:49,1118.492,24.27,
CB,2015-08-24 19:28:49,1116.217,24.263,
CB,2015-08-24 19:40:49,1114.292,24.263,
CB,2015-08-24 19:52:49,1113.067,24.263,
CB,2015-08-24 20:04:49,1112.017,24.257,
CB,2015-08-24 20:16:49,1111.492,24.25,
CB,2015-08-24 20:28:49,1111.142,24.25,
CB,2015-08-24 20:40:49,1110.442,24.243,
CB,2015-08-24 20:52:49,1109.742,24.243,
CB,2015-08-24 21:04:49,1109.567,24.237,
CB,2015-08-24 21:16:49,1109.217,24.237,
CB,2015-08-24 21:28:49,1109.042,24.23,
CB,2015-08-24 21:40:49,1108.692,24.23,
